2018-01-06,浙商证券,601238,广汽集团,广汽集团(601238)点评报告-全年销量增两成破200万台-180104,http://www.51pdf.com.cn/report_gg_p303/,51pdf,
2018-01-06,民生证券,002215,诺普信,诺普信(002215)中央农村工作会议点评：田田圈农业服务平台受益于乡村振兴战略-180103,http://www.51pdf.com.cn/report_gg_p303/,51pdf,
2018-01-06,民生证券,600066,宇通客车,宇通客车(600066)2017年12月销量点评：年底冲量明显产品结构持续改善-180105,http://www.51pdf.com.cn/report_gg_p303/,51pdf,
2018-01-06,民生证券,002572,索菲亚,"索菲亚(002572)事件点评：再推经销商持股计划,多品类业务稳步扩张-180103",http://www.51pdf.com.cn/report_gg_p303/,51pdf,
2018-01-06,浙商证券,601238,广汽集团,广汽集团(601238)点评报告-全年销量增两成破200万台-180104,http://www.51pdf.com.cn/pj_1_4_139/,51pdf,
