2017-11-06,国海证券      ,601900,南方传媒,"可继续业绩确定性较高的新经典,以及传统教辅教材市场中增速差强人意但具备与新媒体的融合带来业绩弹性的南方传媒,以及关注在细分行业的分众传媒、视觉中国、光线传媒等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,603096,新经典 ,"可继续业绩确定性较高的新经典,以及传统教辅教材市场中增速差强人意但具备与新媒体的融合带来业绩弹性的南方传媒,以及关注在细分行业的分众传媒、视觉中国、光线传媒等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,000681,视觉中国,"可继续业绩确定性较高的新经典,以及传统教辅教材市场中增速差强人意但具备与新媒体的融合带来业绩弹性的南方传媒,以及关注在细分行业的分众传媒、视觉中国、光线传媒等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,002027,分众传媒,"可继续业绩确定性较高的新经典,以及传统教辅教材市场中增速差强人意但具备与新媒体的融合带来业绩弹性的南方传媒,以及关注在细分行业的分众传媒、视觉中国、光线传媒等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,300251,光线传媒,"可继续业绩确定性较高的新经典,以及传统教辅教材市场中增速差强人意但具备与新媒体的融合带来业绩弹性的南方传媒,以及关注在细分行业的分众传媒、视觉中国、光线传媒等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,603533,掌阅科技,"网络文学原创平台具有可持续的造血功能取决平台签约作者数量和小说知名度,而本身具有行业经验累积的龙头企业在给予新锐作家的导流,运营中变现效率更高,可关注掌阅科技、阅文集团"                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,601599,鹿港文化,可关注“大而美”的华策影视、慈文传媒、印纪传媒、以及“小而美”的骅威文化、鹿港文化等                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,002143,印纪传媒,可关注“大而美”的华策影视、慈文传媒、印纪传媒、以及“小而美”的骅威文化、鹿港文化等                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,002343,慈文传媒,可关注“大而美”的华策影视、慈文传媒、印纪传媒、以及“小而美”的骅威文化、鹿港文化等                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
2017-11-06,国海证券      ,002502,骅威文化,可关注“大而美”的华策影视、慈文传媒、印纪传媒、以及“小而美”的骅威文化、鹿港文化等                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3972166/index.phtml,sina,
